ID;Ano;Sexo;Cooper_Dist;Cooper_Nota
6919;4;M;2344;4,4
6920;4;M;2345;4,5
6921;4;M;2346;4,55
6922;4;M;2347;4,6
6923;4;M;2348;4,65
6924;4;M;2349;4,7
6925;4;M;2350;4,75
6926;4;M;2351;4,8
6927;4;M;2352;4,9
6928;4;M;2353;5
6929;4;M;2354;5,1
6930;4;M;2355;5,2
6931;4;M;2356;5,3
6932;4;M;2357;5,4
6933;4;M;2358;5,5
6934;4;M;2359;5,55
6935;4;M;2360;5,6
6936;4;M;2361;5,65
6937;4;M;2362;5,7
6938;4;M;2363;5,8
6939;4;M;2364;5,9
6940;4;M;2365;6
6941;4;M;2366;6,1
6942;4;M;2367;6,2
6943;4;M;2368;6,3
6944;4;M;2369;6,35
6945;4;M;2370;6,4
6946;4;M;2371;6,5
6947;4;M;2372;6,6
6948;4;M;2373;6,7
6949;4;M;2374;6,75
6950;4;M;2375;6,8
6951;4;M;2376;6,85
6952;4;M;2377;6,9
6953;4;M;2378;7
6954;4;M;2379;7,1
6955;4;M;2380;7,2
6956;4;M;2381;7,25
6957;4;M;2382;7,3
6958;4;M;2383;7,4
6959;4;M;2384;7,5
6960;4;M;2385;7,6
6961;4;M;2386;7,65
6962;4;M;2387;7,7
6963;4;M;2388;7,8
6964;4;M;2389;7,9
6965;4;M;2390;8
6966;4;M;2391;8,05
6967;4;M;2392;8,1
6968;4;M;2393;8,2
6969;4;M;2394;8,3
6970;4;M;2395;8,4
6971;4;M;2396;8,45
6972;4;M;2397;8,5
6973;4;M;2398;8,6
6974;4;M;2399;8,7
6975;4;M;2400;8,8
6976;4;M;2401;8,8
6977;4;M;2402;8,81
6978;4;M;2403;8,81
6979;4;M;2404;8,82
6980;4;M;2405;8,82
6981;4;M;2406;8,83
6982;4;M;2407;8,83
6983;4;M;2408;8,84
6984;4;M;2409;8,84
6985;4;M;2410;8,85
6986;4;M;2411;8,85
6987;4;M;2412;8,85
6988;4;M;2413;8,86
6989;4;M;2414;8,86
6990;4;M;2415;8,86
6991;4;M;2416;8,87
6992;4;M;2417;8,87
6993;4;M;2418;8,87
6994;4;M;2419;8,88
6995;4;M;2420;8,88
6996;4;M;2421;8,88
6997;4;M;2422;8,89
6998;4;M;2423;8,89
6999;4;M;2424;8,89
7000;4;M;2425;8,9
7001;4;M;2426;8,9
7002;4;M;2427;8,91
7003;4;M;2428;8,91
7004;4;M;2429;8,92
7005;4;M;2430;8,92
7006;4;M;2431;8,93
7007;4;M;2432;8,93
7008;4;M;2433;8,94
7009;4;M;2434;8,94
7010;4;M;2435;8,95
7011;4;M;2436;8,95
7012;4;M;2437;8,95
7013;4;M;2438;8,96
7014;4;M;2439;8,96
7015;4;M;2440;8,96
7016;4;M;2441;8,97
7017;4;M;2442;8,97
7018;4;M;2443;8,97
7019;4;M;2444;8,98
7020;4;M;2445;8,98
7021;4;M;2446;8,98
7022;4;M;2447;8,99
7023;4;M;2448;8,99
7024;4;M;2449;8,99
7025;4;M;2450;9
7026;4;M;2451;9
7027;4;M;2452;9,01
7028;4;M;2453;9,01
7029;4;M;2454;9,02
7030;4;M;2455;9,02
7031;4;M;2456;9,03
7032;4;M;2457;9,03
7033;4;M;2458;9,04
7034;4;M;2459;9,04
7035;4;M;2460;9,05
7036;4;M;2461;9,05
7037;4;M;2462;9,05
7038;4;M;2463;9,06
7039;4;M;2464;9,06
7040;4;M;2465;9,06
7041;4;M;2466;9,07
7042;4;M;2467;9,07
7043;4;M;2468;9,07
7044;4;M;2469;9,08
7045;4;M;2470;9,08
7046;4;M;2471;9,08
7047;4;M;2472;9,09
7048;4;M;2473;9,09
7049;4;M;2474;9,09
7050;4;M;2475;9,1
7051;4;M;2476;9,1
7052;4;M;2477;9,11
7053;4;M;2478;9,11
7054;4;M;2479;9,12
7055;4;M;2480;9,12
7056;4;M;2481;9,13
7057;4;M;2482;9,13
7058;4;M;2483;9,14
7059;4;M;2484;9,14
7060;4;M;2485;9,15
7061;4;M;2486;9,15
7062;4;M;2487;9,15
7063;4;M;2488;9,16
7064;4;M;2489;9,16
7065;4;M;2490;9,16
7066;4;M;2491;9,17
7067;4;M;2492;9,17
7068;4;M;2493;9,17
7069;4;M;2494;9,18
7070;4;M;2495;9,18
7071;4;M;2496;9,18
7072;4;M;2497;9,19
7073;4;M;2498;9,19
7074;4;M;2499;9,19
7075;4;M;2500;9,2
7076;4;M;2501;9,2
7077;4;M;2502;9,21
7078;4;M;2503;9,21
7079;4;M;2504;9,22
7080;4;M;2505;9,22
7081;4;M;2506;9,23
7082;4;M;2507;9,23
7083;4;M;2508;9,24
7084;4;M;2509;9,24
7085;4;M;2510;9,24
7086;4;M;2511;9,25
7087;4;M;2512;9,25
7088;4;M;2513;9,25
7089;4;M;2514;9,26
7090;4;M;2515;9,26
7091;4;M;2516;9,26
7092;4;M;2517;9,27
7093;4;M;2518;9,27
7094;4;M;2519;9,27
7095;4;M;2520;9,28
7096;4;M;2521;9,28
7097;4;M;2522;9,29
7098;4;M;2523;9,29
7099;4;M;2524;9,29
7100;4;M;2525;9,3
7101;4;M;2526;9,3
7102;4;M;2527;9,31
7103;4;M;2528;9,31
7104;4;M;2529;9,32
7105;4;M;2530;9,32
7106;4;M;2531;9,33
7107;4;M;2532;9,33
7108;4;M;2533;9,34
7109;4;M;2534;9,34
7110;4;M;2535;9,35
7111;4;M;2536;9,35
7112;4;M;2537;9,35
7113;4;M;2538;9,36
7114;4;M;2539;9,36
7115;4;M;2540;9,36
7116;4;M;2541;9,37
7117;4;M;2542;9,37
7118;4;M;2543;9,37
7119;4;M;2544;9,38
7120;4;M;2545;9,38
7121;4;M;2546;9,38
7122;4;M;2547;9,39
7123;4;M;2548;9,39
7124;4;M;2549;9,39
7125;4;M;2550;9,4
7126;4;M;2551;9,4
7127;4;M;2552;9,41
7128;4;M;2553;9,41
7129;4;M;2554;9,42
7130;4;M;2555;9,42
7131;4;M;2556;9,43
7132;4;M;2557;9,43
7133;4;M;2558;9,44
7134;4;M;2559;9,44
7135;4;M;2560;9,45
7136;4;M;2561;9,45
7137;4;M;2562;9,45
7138;4;M;2563;9,46
7139;4;M;2564;9,46
7140;4;M;2565;9,46
7141;4;M;2566;9,47
7142;4;M;2567;9,47
7143;4;M;2568;9,47
7144;4;M;2569;9,48
7145;4;M;2570;9,48
7146;4;M;2571;9,48
7147;4;M;2572;9,49
7148;4;M;2573;9,49
7149;4;M;2574;9,49
7150;4;M;2575;9,5
7151;4;M;2576;9,5
7152;4;M;2577;9,51
7153;4;M;2578;9,51
7154;4;M;2579;9,52
7155;4;M;2580;9,52
7156;4;M;2581;9,53
7157;4;M;2582;9,53
7158;4;M;2583;9,54
7159;4;M;2584;9,54
7160;4;M;2585;9,55
7161;4;M;2586;9,55
7162;4;M;2587;9,55
7163;4;M;2588;9,56
7164;4;M;2589;9,56
7165;4;M;2590;9,56
7166;4;M;2591;9,57
7167;4;M;2592;9,57
7168;4;M;2593;9,57
7169;4;M;2594;9,58
7170;4;M;2595;9,58
7171;4;M;2596;9,58
7172;4;M;2597;9,59
7173;4;M;2598;9,59
7174;4;M;2599;9,59
7175;4;M;2600;9,6
7176;4;M;2601;9,6
7177;4;M;2602;9,61
7178;4;M;2603;9,61
7179;4;M;2604;9,62
7180;4;M;2605;9,62
7181;4;M;2606;9,63
7182;4;M;2607;9,63
7183;4;M;2608;9,64
7184;4;M;2609;9,64
7185;4;M;2610;9,65
7186;4;M;2611;9,65
7187;4;M;2612;9,65
7188;4;M;2613;9,66
7189;4;M;2614;9,66
7190;4;M;2615;9,66
7191;4;M;2616;9,68
7192;4;M;2617;9,67
7193;4;M;2618;9,67
7194;4;M;2619;9,68
7195;4;M;2620;9,68
7196;4;M;2621;9,68
7197;4;M;2622;9,69
7198;4;M;2623;9,69
7199;4;M;2624;9,69
7200;4;M;2625;9,7
7201;4;M;2626;9,7
7202;4;M;2627;9,71
7203;4;M;2628;9,71
7204;4;M;2629;9,72
7205;4;M;2630;9,73
7206;4;M;2631;9,73
7207;4;M;2632;9,73
7208;4;M;2633;9,74
7209;4;M;2634;9,74
7210;4;M;2635;9,75
7211;4;M;2636;9,75
7212;4;M;2637;9,76
7213;4;M;2638;9,76
7214;4;M;2639;9,76
7215;4;M;2640;9,77
7216;4;M;2641;9,77
7217;4;M;2642;9,77
7218;4;M;2643;9,78
7219;4;M;2644;9,78
7220;4;M;2645;9,78
7221;4;M;2646;9,78
7222;4;M;2647;9,79
7223;4;M;2648;9,79
7224;4;M;2649;9,79
7225;4;M;2650;9,8
7226;4;M;2651;9,8
7227;4;M;2652;9,81
7228;4;M;2653;9,81
7229;4;M;2654;9,82
7230;4;M;2655;9,82
7231;4;M;2656;9,83
7232;4;M;2657;9,83
7233;4;M;2658;9,84
7234;4;M;2659;9,84
7235;4;M;2660;9,85
7236;4;M;2661;9,85
7237;4;M;2662;9,85
7238;4;M;2663;9,86
7239;4;M;2664;9,86
7240;4;M;2665;9,86
7241;4;M;2666;9,87
7242;4;M;2667;9,87
7243;4;M;2668;9,87
7244;4;M;2669;9,88
7245;4;M;2670;9,88
7246;4;M;2671;9,88
7247;4;M;2672;9,89
7248;4;M;2673;9,89
7249;4;M;2674;9,89
7250;4;M;2675;9,9
7251;4;M;2676;9,9
7252;4;M;2677;9,9
7253;4;M;2678;9,91
7254;4;M;2679;9,91
7255;4;M;2680;9,91
7256;4;M;2681;9,92
7257;4;M;2682;9,92
7258;4;M;2683;9,92
7259;4;M;2684;9,93
7260;4;M;2685;9,93
7261;4;M;2686;9,94
7262;4;M;2687;9,94
7263;4;M;2688;9,95
7264;4;M;2689;9,95
7265;4;M;2690;9,96
7266;4;M;2691;9,96
7267;4;M;2692;9,97
7268;4;M;2693;9,97
7269;4;M;2694;9,98
7270;4;M;2695;9,98
7271;4;M;2696;9,98
7272;4;M;2697;9,99
7273;4;M;2698;9,99
7274;4;M;2699;9,99
7275;4;M;2700;10
7276;4;M;2701;10
7277;4;M;2702;10,01
7278;4;M;2703;10,01
7279;4;M;2704;10,02
7280;4;M;2705;10,02
7281;4;M;2706;10,03
7282;4;M;2707;10,03
7283;4;M;2708;10,04
7284;4;M;2709;10,04
7285;4;M;2710;10,05
7286;4;M;2711;10,06
7287;4;M;2712;10,07
7288;4;M;2713;10,08
7289;4;M;2714;10,09
7290;4;M;2715;10,1
7291;4;M;2716;10,1
7292;4;M;2717;10,11
7293;4;M;2718;10,11
7294;4;M;2719;10,12
7295;4;M;2720;10,12
7296;4;M;2721;10,13
7297;4;M;2722;10,13
7298;4;M;2723;10,14
7299;4;M;2724;10,14
7300;4;M;2725;10,15
7301;4;M;2726;10,16
7302;4;M;2727;10,17
7303;4;M;2728;10,18
7304;4;M;2729;10,19
7305;4;M;2730;10,2
7306;4;M;2731;10,2
7307;4;M;2732;10,21
7308;4;M;2733;10,21
7309;4;M;2734;10,22
7310;4;M;2735;10,22
7311;4;M;2736;10,23
7312;4;M;2737;10,23
7313;4;M;2738;10,24
7314;4;M;2739;10,24
7315;4;M;2740;10,25
7316;4;M;2741;10,26
7317;4;M;2742;10,27
7318;4;M;2743;10,28
7319;4;M;2744;10,29
7320;4;M;2745;10,3
7321;4;M;2746;10,3
7322;4;M;2747;10,31
7323;4;M;2748;10,31
7324;4;M;2749;10,32
7325;4;M;2750;10,32
7326;4;M;2751;10,33
7327;4;M;2752;10,33
7328;4;M;2753;10,34
7329;4;M;2754;10,34
7330;4;M;2755;10,35
7331;4;M;2756;10,36
7332;4;M;2757;10,37
7333;4;M;2758;10,38
7334;4;M;2759;10,39
7335;4;M;2760;10,4
7336;4;M;2761;10,4
7337;4;M;2762;10,41
7338;4;M;2763;10,41
7339;4;M;2764;10,42
7340;4;M;2765;10,42
7341;4;M;2766;10,43
7342;4;M;2767;10,43
7343;4;M;2768;10,44
7344;4;M;2769;10,44
7345;4;M;2770;10,45
7346;4;M;2771;10,46
7347;4;M;2772;10,47
7348;4;M;2773;10,48
7349;4;M;2774;10,49
7350;4;M;2775;10,5
7351;4;M;2776;10,5
7352;4;M;2777;10,51
7353;4;M;2778;10,51
7354;4;M;2779;10,52
7355;4;M;2780;10,52
7356;4;M;2781;10,53
7357;4;M;2782;10,53
7358;4;M;2783;10,54
7359;4;M;2784;10,55
7360;4;M;2785;10,56
7361;4;M;2786;10,57
7362;4;M;2787;10,58
7363;4;M;2788;10,59
7364;4;M;2789;10,6
7365;4;M;2790;10,6
7366;4;M;2791;10,61
7367;4;M;2792;10,61
7368;4;M;2793;10,62
7369;4;M;2794;10,62
7370;4;M;2795;10,63
7371;4;M;2796;10,64
7372;4;M;2797;10,65
7373;4;M;2798;10,66
7374;4;M;2799;10,67
7375;4;M;2800;10,68
7376;4;M;2801;10,69
7377;4;M;2802;10,7
7378;4;M;2803;10,7
7379;4;M;2804;10,71
7380;4;M;2805;10,71
7381;4;M;2806;10,72
7382;4;M;2807;10,72
7383;4;M;2808;10,73
7384;4;M;2809;10,74
7385;4;M;2810;10,75
7386;4;M;2811;10,76
7387;4;M;2812;10,77
7388;4;M;2813;10,78
7389;4;M;2814;10,79
7390;4;M;2815;10,8
7391;4;M;2816;10,8
7392;4;M;2817;10,81
7393;4;M;2818;10,81
7394;4;M;2819;10,82
7395;4;M;2820;10,82
7396;4;M;2821;10,83
7397;4;M;2822;10,83
7398;4;M;2823;10,84
7399;4;M;2824;10,84
7400;4;M;2825;10,85
7401;4;M;2826;10,86
7402;4;M;2827;10,87
7403;4;M;2828;10,88
7404;4;M;2829;10,89
7405;4;M;2830;10,9
7406;4;M;2831;10,9
7407;4;M;2832;10,91
7408;4;M;2833;10,91
7409;4;M;2834;10,92
7410;4;M;2835;10,92
7411;4;M;2836;10,93
7412;4;M;2837;10,93
7413;4;M;2838;10,94
7414;4;M;2839;10,95
7415;4;M;2840;10,96
7416;4;M;2841;10,97
7417;4;M;2842;10,98
7418;4;M;2843;10,99
7419;4;M;2844;11
7420;4;M;2845;11
7421;4;M;2846;11,01
7422;4;M;2847;11,02
7423;4;M;2848;11,03
7424;4;M;2849;11,04
7425;4;M;2850;11,05
7426;4;M;2851;11,06
7427;4;M;2852;11,07
7428;4;M;2853;11,08
7429;4;M;2854;11,09
7430;4;M;2855;11,1
7431;4;M;2856;11,1
7432;4;M;2857;11,11
7433;4;M;2858;11,11
7434;4;M;2859;11,12
7435;4;M;2860;11,12
7436;4;M;2861;11,13
7437;4;M;2862;11,13
7438;4;M;2863;11,14
7439;4;M;2864;11,15
7440;4;M;2865;11,16
7441;4;M;2866;11,17
7442;4;M;2867;11,18
7443;4;M;2868;11,19
7444;4;M;2869;11,2
7445;4;M;2870;11,2
7446;4;M;2871;11,21
7447;4;M;2872;11,22
7448;4;M;2873;11,23
7449;4;M;2874;11,24
7450;4;M;2875;11,25
7451;4;M;2876;11,26
7452;4;M;2877;11,27
7453;4;M;2878;11,28
7454;4;M;2879;11,29
7455;4;M;2880;11,3
7456;4;M;2881;11,3
7457;4;M;2882;11,31
7458;4;M;2883;11,31
7459;4;M;2884;11,32
7460;4;M;2885;11,32
7461;4;M;2886;11,33
7462;4;M;2887;11,33
7463;4;M;2888;11,34
7464;4;M;2889;11,35
7465;4;M;2890;11,36
7466;4;M;2891;11,37
7467;4;M;2892;11,38
7468;4;M;2893;11,39
7469;4;M;2894;11,4
7470;4;M;2895;11,4
7471;4;M;2896;11,41
7472;4;M;2897;11,42
7473;4;M;2898;11,43
7474;4;M;2899;11,44
7475;4;M;2900;11,45
7476;4;M;2901;11,46
7477;4;M;2902;11,47
7478;4;M;2903;11,48
7479;4;M;2904;11,49
7480;4;M;2905;11,5
7481;4;M;2906;11,5
7482;4;M;2907;11,51
7483;4;M;2908;11,51
7484;4;M;2909;11,52
7485;4;M;2910;11,52
7486;4;M;2911;11,53
7487;4;M;2912;11,53
7488;4;M;2913;11,54
7489;4;M;2914;11,55
7490;4;M;2915;11,56
7491;4;M;2916;11,57
7492;4;M;2917;11,58
7493;4;M;2918;11,59
7494;4;M;2919;11,6
7495;4;M;2920;11,6
7496;4;M;2921;11,61
7497;4;M;2922;11,62
7498;4;M;2923;11,63
7499;4;M;2924;11,64
7500;4;M;2925;11,65
7501;4;M;2926;11,66
7502;4;M;2927;11,67
7503;4;M;2928;11,68
7504;4;M;2929;11,69
7505;4;M;2930;11,7
7506;4;M;2931;11,7
7507;4;M;2932;11,71
7508;4;M;2933;11,71
7509;4;M;2934;11,72
7510;4;M;2935;11,72
7511;4;M;2936;11,73
7512;4;M;2937;11,73
7513;4;M;2938;11,74
7514;4;M;2939;11,75
7515;4;M;2940;11,76
7516;4;M;2941;11,77
7517;4;M;2942;11,78
7518;4;M;2943;11,79
7519;4;M;2944;11,8
7520;4;M;2945;11,8
7521;4;M;2946;11,81
7522;4;M;2947;11,82
7523;4;M;2948;11,83
7524;4;M;2949;11,84
7525;4;M;2950;11,85
7526;4;M;2951;11,86
7527;4;M;2952;11,87
7528;4;M;2953;11,88
7529;4;M;2954;11,89
7530;4;M;2955;11,9
7531;4;M;2956;11,9
7532;4;M;2957;11,91
7533;4;M;2958;11,91
7534;4;M;2959;11,92
7535;4;M;2960;11,92
7536;4;M;2961;11,93
7537;4;M;2962;11,93
7538;4;M;2963;11,94
7539;4;M;2964;11,95
7540;4;M;2965;11,96
7541;4;M;2966;11,97
7542;4;M;2967;11,98
7543;4;M;2968;11,99
7544;4;M;2969;12
7545;4;M;2970;12
7546;4;M;2971;12,01
7547;4;M;2972;12,02
7548;4;M;2973;12,03
7549;4;M;2974;12,04
7550;4;M;2975;12,05
7551;4;M;2976;12,06
7552;4;M;2977;12,07
7553;4;M;2978;12,08
7554;4;M;2979;12,09
7555;4;M;2980;12,1
7556;4;M;2981;12,11
7557;4;M;2982;12,12
7558;4;M;2983;12,13
7559;4;M;2984;12,14
7560;4;M;2985;12,15
7561;4;M;2986;12,16
7562;4;M;2987;12,17
7563;4;M;2988;12,18
7564;4;M;2989;12,19
7565;4;M;2990;12,2
7566;4;M;2991;12,2
7567;4;M;2992;12,21
7568;4;M;2993;12,21
7569;4;M;2994;12,22
7570;4;M;2995;12,23
7571;4;M;2996;12,24
7572;4;M;2997;12,25
7573;4;M;2998;12,26
7574;4;M;2999;12,27
7575;4;M;3000;12,28
7576;4;M;3001;12,29
7577;4;M;3002;12,3
7578;4;M;3003;12,3
7579;4;M;3004;12,31
7580;4;M;3005;12,31
7581;4;M;3006;12,32
7582;4;M;3007;12,32
7583;4;M;3008;12,33
7584;4;M;3009;12,34
7585;4;M;3010;12,35
7586;4;M;3011;12,36
7587;4;M;3012;12,37
7588;4;M;3013;12,38
7589;4;M;3014;12,39
7590;4;M;3015;12,4
7591;4;M;3016;12,4
7592;4;M;3017;12,41
7593;4;M;3018;12,42
7594;4;M;3019;12,43
7595;4;M;3020;12,44
7596;4;M;3021;12,45
7597;4;M;3022;12,46
7598;4;M;3023;12,47
7599;4;M;3024;12,48
7600;4;M;3025;12,49
7601;4;M;3026;12,5
7602;4;M;3027;12,5
7603;4;M;3028;12,51
7604;4;M;3029;12,52
7605;4;M;3030;12,53
7606;4;M;3031;12,54
7607;4;M;3032;12,55
7608;4;M;3033;12,56
7609;4;M;3034;12,57
7610;4;M;3035;12,58
7611;4;M;3036;12,59
7612;4;M;3037;12,6
7613;4;M;3038;12,6
7614;4;M;3039;12,61
7615;4;M;3040;12,62
7616;4;M;3041;12,63
7617;4;M;3042;12,64
7618;4;M;3043;12,65
7619;4;M;3044;12,66
7620;4;M;3045;12,67
7621;4;M;3046;12,68
7622;4;M;3047;12,69
7623;4;M;3048;12,7
7624;4;M;3049;12,7
7625;4;M;3050;12,71
7626;4;M;3051;12,72
7627;4;M;3052;12,73
7628;4;M;3053;12,74
7629;4;M;3054;12,75
7630;4;M;3055;12,76
7631;4;M;3056;12,77
7632;4;M;3057;12,78
7633;4;M;3058;12,79
7634;4;M;3059;12,8
7635;4;M;3060;12,8
7636;4;M;3061;12,81
7637;4;M;3062;12,82
7638;4;M;3063;12,83
7639;4;M;3064;12,84
7640;4;M;3065;12,85
7641;4;M;3066;12,86
7642;4;M;3067;12,87
7643;4;M;3068;12,88
7644;4;M;3069;12,89
7645;4;M;3070;12,9
7646;4;M;3071;12,91
7647;4;M;3072;12,92
7648;4;M;3073;12,93
7649;4;M;3074;12,94
7650;4;M;3075;12,95
7651;4;M;3076;12,96
7652;4;M;3077;12,97
7653;4;M;3078;12,98
7654;4;M;3079;12,99
7655;4;M;3080;13
7656;4;M;3081;13,01
7657;4;M;3082;13,02
7658;4;M;3083;13,03
7659;4;M;3084;13,04
7660;4;M;3085;13,05
7661;4;M;3086;13,06
7662;4;M;3087;13,07
7663;4;M;3088;13,08
7664;4;M;3089;13,09
7665;4;M;3090;13,1
7666;4;M;3091;13,11
7667;4;M;3092;13,12
7668;4;M;3093;13,13
7669;4;M;3094;13,14
7670;4;M;3095;13,15
7671;4;M;3096;13,16
7672;4;M;3097;13,17
7673;4;M;3098;13,18
7674;4;M;3099;13,19
7675;4;M;3100;13,2
7676;4;M;3101;13,21
7677;4;M;3102;13,22
7678;4;M;3103;13,23
7679;4;M;3104;13,24
7680;4;M;3105;13,25
7681;4;M;3106;13,26
7682;4;M;3107;13,27
7683;4;M;3108;13,28
7684;4;M;3109;13,29
7685;4;M;3110;13,3
7686;4;M;3111;13,31
7687;4;M;3112;13,32
7688;4;M;3113;13,33
7689;4;M;3114;13,34
7690;4;M;3115;13,35
7691;4;M;3116;13,36
7692;4;M;3117;13,37
7693;4;M;3118;13,38
7694;4;M;3119;13,39
7695;4;M;3120;13,4
7696;4;M;3121;13,41
7697;4;M;3122;13,42
7698;4;M;3123;13,43
7699;4;M;3124;13,44
7700;4;M;3125;13,45
7701;4;M;3126;13,46
7702;4;M;3127;13,47
7703;4;M;3128;13,48
7704;4;M;3129;13,49
7705;4;M;3130;13,5
7706;4;M;3131;13,51
7707;4;M;3132;13,52
7708;4;M;3133;13,53
7709;4;M;3134;13,54
7710;4;M;3135;13,55
7711;4;M;3136;13,56
7712;4;M;3137;13,57
7713;4;M;3138;13,58
7714;4;M;3139;13,59
7715;4;M;3140;13,6
7716;4;M;3141;13,61
7717;4;M;3142;13,62
7718;4;M;3143;13,63
7719;4;M;3144;13,64
7720;4;M;3145;13,65
7721;4;M;3146;13,66
7722;4;M;3147;13,67
7723;4;M;3148;13,68
7724;4;M;3149;13,69
7725;4;M;3150;13,7
7726;4;M;3151;13,71
7727;4;M;3152;13,72
7728;4;M;3153;13,73
7729;4;M;3154;13,74
7730;4;M;3155;13,75
7731;4;M;3156;13,76
7732;4;M;3157;13,77
7733;4;M;3158;13,78
7734;4;M;3159;13,79
7735;4;M;3160;13,8
7736;4;M;3161;13,81
7737;4;M;3162;13,82
7738;4;M;3163;13,83
7739;4;M;3164;13,84
7740;4;M;3165;13,85
7741;4;M;3166;13,86
7742;4;M;3167;13,87
7743;4;M;3168;13,88
7744;4;M;3169;13,89
7745;4;M;3170;13,9
7746;4;M;3171;13,91
7747;4;M;3172;13,92
7748;4;M;3173;13,93
7749;4;M;3174;13,94
7750;4;M;3175;13,95
7751;4;M;3176;13,96
7752;4;M;3177;13,97
7753;4;M;3178;13,98
7754;4;M;3179;13,99
7755;4;M;3180;14
7756;4;M;3181;14,01
7757;4;M;3182;14,02
7758;4;M;3183;14,03
7759;4;M;3184;14,04
7760;4;M;3185;14,05
7761;4;M;3186;14,06
7762;4;M;3187;14,07
7763;4;M;3188;14,08
7764;4;M;3189;14,1
7765;4;M;3190;14,11
7766;4;M;3191;14,12
7767;4;M;3192;14,13
7768;4;M;3193;14,14
7769;4;M;3194;14,15
7770;4;M;3195;14,16
7771;4;M;3196;14,18
7772;4;M;3197;14,2
7773;4;M;3198;14,21
7774;4;M;3199;14,22
7775;4;M;3200;14,23
7776;4;M;3201;14,24
7777;4;M;3202;14,25
7778;4;M;3203;14,26
7779;4;M;3204;14,27
7780;4;M;3205;14,28
7781;4;M;3206;14,29
7782;4;M;3207;14,3
7783;4;M;3208;14,31
7784;4;M;3209;14,32
7785;4;M;3210;14,33
7786;4;M;3211;14,34
7787;4;M;3212;14,35
7788;4;M;3213;14,36
7789;4;M;3214;14,38
7790;4;M;3215;14,4
7791;4;M;3216;14,41
7792;4;M;3217;14,42
7793;4;M;3218;14,43
7794;4;M;3219;14,44
7795;4;M;3220;14,45
7796;4;M;3221;14,46
7797;4;M;3222;14,47
7798;4;M;3223;14,48
7799;4;M;3224;14,5
7800;4;M;3225;14,51
7801;4;M;3226;14,52
7802;4;M;3227;14,53
7803;4;M;3228;14,54
7804;4;M;3229;14,55
7805;4;M;3230;14,56
7806;4;M;3231;14,57
7807;4;M;3232;14,58
7808;4;M;3233;14,59
7809;4;M;3234;14,6
7810;4;M;3235;14,61
7811;4;M;3236;14,62
7812;4;M;3237;14,63
7813;4;M;3238;14,64
7814;4;M;3239;14,65
7815;4;M;3240;14,66
7816;4;M;3241;14,67
7817;4;M;3242;14,68
7818;4;M;3243;14,69
7819;4;M;3244;14,7
7820;4;M;3245;14,71
7821;4;M;3246;14,72
7822;4;M;3247;14,73
7823;4;M;3248;14,74
7824;4;M;3249;14,75
7825;4;M;3250;14,76
7826;4;M;3251;14,78
7827;4;M;3252;14,8
7828;4;M;3253;14,81
7829;4;M;3254;14,82
7830;4;M;3255;14,83
7831;4;M;3256;14,84
7832;4;M;3257;14,85
7833;4;M;3258;14,86
7834;4;M;3259;14,88
7835;4;M;3260;14,9
7836;4;M;3261;14,91
7837;4;M;3262;14,92
7838;4;M;3263;14,93
7839;4;M;3264;14,94
7840;4;M;3265;14,95
7841;4;M;3266;14,96
7842;4;M;3267;14,97
7843;4;M;3268;14,98
7844;4;M;3269;14,99
7845;4;M;3270;15
7846;4;M;3271;15,01
7847;4;M;3272;15,02
7848;4;M;3273;15,03
7849;4;M;3274;15,04
7850;4;M;3275;15,05
7851;4;M;3276;15,06
7852;4;M;3277;15,07
7853;4;M;3278;15,08
7854;4;M;3279;15,1
7855;4;M;3280;15,11
7856;4;M;3281;15,12
7857;4;M;3282;15,14
7858;4;M;3283;15,16
7859;4;M;3284;15,18
7860;4;M;3285;15,2
7861;4;M;3286;15,21
7862;4;M;3287;15,22
7863;4;M;3288;15,23
7864;4;M;3289;15,24
7865;4;M;3290;15,25
7866;4;M;3291;15,26
7867;4;M;3292;15,27
7868;4;M;3293;15,28
7869;4;M;3294;15,29
7870;4;M;3295;15,3
7871;4;M;3296;15,31
7872;4;M;3297;15,32
7873;4;M;3298;15,33
7874;4;M;3299;15,34
7875;4;M;3300;15,35
7876;4;M;3301;15,36
7877;4;M;3302;15,37
7878;4;M;3303;15,38
7879;4;M;3304;15,4
7880;4;M;3305;15,41
7881;4;M;3306;15,42
7882;4;M;3307;15,44
7883;4;M;3308;15,46
7884;4;M;3309;15,48
7885;4;M;3310;15,5
7886;4;M;3311;15,51
7887;4;M;3312;15,52
7888;4;M;3313;15,53
7889;4;M;3314;15,54
7890;4;M;3315;15,55
7891;4;M;3316;15,56
7892;4;M;3317;15,57
7893;4;M;3318;15,58
7894;4;M;3319;15,59
7895;4;M;3320;15,6
7896;4;M;3321;15,61
7897;4;M;3322;15,62
7898;4;M;3323;15,63
7899;4;M;3324;15,64
7900;4;M;3325;15,65
7901;4;M;3326;15,66
7902;4;M;3327;15,67
7903;4;M;3328;15,68
7904;4;M;3329;15,7
7905;4;M;3330;15,71
7906;4;M;3331;15,72
7907;4;M;3332;15,74
7908;4;M;3333;15,76
7909;4;M;3334;15,78
7910;4;M;3335;15,8
7911;4;M;3336;15,81
7912;4;M;3337;15,82
7913;4;M;3338;15,83
7914;4;M;3339;15,84
7915;4;M;3340;15,85
7916;4;M;3341;15,86
7917;4;M;3342;15,87
7918;4;M;3343;15,88
